id,column_1,column_2,column_3
1,-1.2269859137310706,-0.007713722652516361,B
2,-1.4842434753358054,-0.7395463500583466,B
3,0.1752686189636422,-1.1036874242984982,B
4,-1.1611761473379418,-0.7033428541063054,A
5,0.7170465166770139,0.993694051630109,B
6,0.18499402938510628,0.35565872732656234,B
7,-0.42734465352903217,-0.5631028007625872,A
8,0.5078863883496293,-1.2551292212701834,A
9,0.9217813405638065,1.588719383012279,A
10,0.26569329499670113,-1.605523741238512,C
11,-0.254488584663745,0.36108529857009775,C
12,0.8157524860814914,0.382090977555895,B
13,0.5633642806988017,0.9820344315441494,B
14,1.6048043714445457,-0.3962666106790977,A
15,-1.441446281271371,0.7970328009202298,A
16,0.2855258662277289,-1.0632438554881254,C
17,-2.933707823083769,-0.9422641027982785,B
18,0.31793762739337783,-0.31953759385724206,B
19,0.8061445070193245,-0.9592116662502445,A
20,0.575861975264212,0.2152833035230074,A
21,-0.3532965277369378,0.42544748934252347,A
22,-0.006888941905943252,0.12863523470368637,B
23,1.1626059425038828,0.8275630266348911,B
24,0.3669166227587277,-0.021868223314478945,A
25,-0.675405111360269,-0.4273917571865765,B
26,-1.6303575094350367,0.14956784032881892,B
27,-0.610948420682797,-1.093774008199163,C
28,0.8290631243946918,-1.8783384822514153,C
29,-0.7198239937154995,-0.8471838510184099,B
30,0.44940337991492685,-0.846224931083051,C
31,0.36065485865765595,-0.4516474734678566,A
32,0.649886649008551,-1.4245387754669923,B
33,-0.27327432118514317,0.07230282897356331,A
34,0.8067579179403471,-0.5758488219504312,B
35,1.1106933976543163,-0.3400808624287429,B
36,-0.45188682262038565,0.02267439764793582,A
37,0.9305103803230207,-0.31701789864746605,A
38,-0.9872785657878029,-0.2535817527525927,A
39,-0.8084333181094466,0.703218204067778,B
40,-0.16028970467719098,0.09984202381263753,A
41,-0.399455990343795,-0.39543488854762543,B
42,-0.1908889419939225,-0.799146228756272,A
43,-0.32251025007371953,-0.04796918514141955,C
44,-0.18994857892477612,0.5899107730017433,C
45,-1.8520858874560775,1.080549139450087,A
46,0.6006866785538532,-1.483313032797462,C
47,-0.24642745057435228,-0.2248510335221213,A
48,1.032420293417947,-0.03912649022522796,C
49,-0.28683427513198223,0.36293559390679897,A
50,0.7701565993236968,-0.6405074941116027,C
51,1.7284610170708874,-0.26337662135155604,B
52,-1.757288010636489,0.06836849812752178,A
53,-0.6380889307898717,-1.8794001002134126,A
54,0.2682999347185461,0.1639254079517581,C
55,0.2914337454656661,-0.19816908747939324,A
56,0.9119301738088951,-0.3626008705129959,B
57,0.1533600275637565,-0.3715228309166976,B
58,-0.1467134259831831,0.04870001575458986,B
59,-0.4449067686079472,0.5645763766078501,C
60,-1.2248970850100571,1.0904547222498198,C
61,-0.06159614246983765,0.4310604387467995,C
62,0.24793206027165784,-1.0048433001293244,A
63,-0.08555381521373077,-0.7766010626439298,A
64,0.4978154417064776,-0.5201799095008204,B
65,-0.9178619197270469,2.548508609356587,C
66,0.37742630088033086,-0.40849815051556554,C
67,-0.4733571222940754,-0.07601210794719393,A
68,0.18034296710236047,0.8508686007392594,C
69,-0.014961741845044835,1.647218421930544,C
70,-1.0066633174873576,0.7171867500461622,A
71,0.8197586792647361,0.7120511549419494,B
72,-0.7270451308845941,-0.8784745521327597,A
73,0.2741335728846138,0.8832914066597825,C
74,-0.8795360654278831,-1.0205737612305668,A
75,-0.05713597184661404,1.7538169932867718,C
76,-1.571517294960733,-1.0369300288204868,C
77,-0.6685985298029731,0.7295229013548743,A
78,-0.13463457559954753,0.04576430263196878,C
79,-0.1767987857977603,-0.3679006502085184,B
80,1.192705175746901,-1.716912568228172,B
81,0.9632649383394938,0.09223121532359121,A
82,0.33388575151381994,-0.31830217037234365,C
83,-0.6548967650935903,-1.5153523225322354,B
84,1.8490755571585185,1.503400983511224,A
85,-1.8856480748781177,1.2144388381951055,A
