id,column_1,column_2
1,1.0240098822876902,-0.18651292230170544
2,-0.547334755141816,0.47619796130799785
3,-0.5587596294086155,0.9840046800331218
4,1.454777422403898,-0.8779203662182122
5,0.04652654215705444,-0.41887648887080164
6,0.17723560636091554,1.812336595666874
7,-3.3568730480124493,-0.11687412569018454
8,-0.8669729794764407,-2.837355792649431
9,1.3481251930338094,0.6597806116910955
10,-0.42407539729504024,0.23798510314610682
11,-0.7502042693700077,-0.7658985664837451
12,-0.4235651032659091,0.5727104946395652
13,-1.1429118591659098,-1.206719411210873
14,-0.2323167602753415,-1.4917752384305902
15,0.867948274130366,1.2506484889745648
16,1.1142143694777196,-1.167962181214478
17,-0.33221872735483543,-0.33127181526302135
18,0.08845303148129022,-0.7270222741129152
19,-0.12858153851714452,-0.01065118100801212
20,0.4917039384524201,-0.6647182724202284
21,0.1117190569750412,-0.004870895859682756
22,1.0854474810425776,-1.144573196116646
23,0.48269630488592724,1.7326107317634905
24,2.1045727861606642,-1.3349087762886027
25,0.15064754233860816,1.0860178034876766
26,1.2668291358694097,0.07017156413195998
27,-0.6153586704203348,0.3522035609550987
28,-0.11805663015613878,2.1434088572761985
29,0.6531662235547011,-0.03598595635558951
30,0.5795053418680532,0.13462521407820133
31,0.33532882949572623,1.9499950628005902
32,0.02304825507312076,0.2599263640519045
33,-0.4182188363966276,-0.14764774447943657
34,-1.07662931004936,0.25569581099147437
35,-0.7838847855647686,0.2872024731530981
36,0.8715190921037336,0.70730193859625
37,-0.8489278433203484,1.075823723826321
38,-0.772120332931219,0.9618348817213966
39,0.4470772830264848,1.7536399339632327
40,-0.07127450349763013,1.1593117612890744
41,1.529975176260665,1.05008692153218
42,0.2002184957687049,0.006022637403654379
43,-0.2989726763267981,0.06885815626780599
44,2.08003555000165,-0.49841661930091696
45,-0.6137563069445602,0.47289430605654387
46,-0.04274908224937482,1.234533118294876
47,0.36367185306044963,0.2529184393850934
48,-1.0804602681566062,1.1298197886191594
49,-0.15878106792274566,-0.0839266967439191
50,-1.2683749081944002,-1.3752140647650895
51,3.1226034242781675,0.66574487972281
52,-0.13783071080631137,-0.9125662544360277
53,-1.051815565973214,0.42718720509589575
54,-1.5364618943880066,-1.854073208588278
55,0.2189569412326293,1.6354262160768362
56,0.2749250821141495,-2.3334988877858636
57,-1.2190941203393617,0.3014554655169842
58,0.23061715361988944,-0.8821724403152577
59,0.8858223036863816,0.7274162537383269
60,-0.4046313355074615,1.810254651905833
61,1.6048220448850337,2.3466066033238007
62,-1.5671475188607924,0.09852920837175347
63,0.47424314639246745,0.9407880810191326
64,0.8856428018377217,0.38070719834542605
65,0.024874474956058167,0.6508749932207692
66,0.43253135393086095,0.007735596313512286
67,-0.5876247015906005,-0.14603631389356686
68,-0.2665338933641139,-0.4513992188041462
69,-0.029339977815658985,-1.295562709503428
70,0.7889636619111099,0.5152554194469475
71,-0.9414785146935101,-0.3027375122738906
72,-0.36961375401206126,-1.8905303434708849
73,0.5147853185120388,0.004745473121068046
74,1.2990865099753168,0.8081292141614351
75,0.11168485041202765,0.3029050080326577
76,1.6856022222641944,0.2445669521485517
77,-0.11856050469155577,0.052090558045204995
78,0.5954984724351869,1.2445945578112556
79,1.578121282004332,-0.43662240763731375
80,-0.005434076748620509,3.0031899529902732
81,-0.8888678926411466,0.3225574570063251
82,0.021057182079589495,0.23984304268709675
83,0.34750862785294345,-0.3834732877231727
84,0.3392742514389264,1.3099284118181216
85,0.27029057644165094,-1.2714062340505554
86,0.011894287194617827,-0.2579931074771996
87,0.3919461213484047,0.16548347071600375
88,0.9334593202097985,0.3801278895080823
89,0.9463314073443493,1.1330723253244455
90,0.7398224884395522,1.218203661564648
91,-1.5131264761049124,1.460464954992552
92,-0.5395378796465061,-0.7268878196720289
93,0.3421462108040368,0.3162015804059584
94,-0.5471185395600635,0.017251617461282637
95,1.0117403388956352,1.0457252656792206
96,-0.6396364827167513,0.1308876116092574
97,-0.15910528191647413,0.6540173130365886
98,-0.8085758379887902,-0.18698370336143713
99,0.8557858718487454,-0.03869304892561185
100,0.13953286968759027,0.1288624621447473
101,-1.438576309864345,-1.7924968666988896
102,-0.039033374892291764,-0.12534385991967134
103,-0.5074076739419267,-0.6835385819073058
104,-0.8447458896179639,-0.42173323051185163
105,-2.1412564974993593,-1.565992267972155
106,-0.3261123506092704,-0.7649325639011414
107,-0.8226081802836904,-1.025358534792088
108,-0.902435534505173,1.064099638502566
109,-0.7002018849719049,-1.952341352640051
110,-0.48910753048233335,-0.411925153319153
111,0.41740928025945606,-0.11484161515397351
112,1.527630578621414,-0.8731416147936673
113,0.3191075465226019,-0.27311310169276515
114,-0.9182951700441522,0.11377158913350287
115,-0.6878430017413203,-0.351106369861107
116,0.9269781026446496,-0.1018353916568542
117,0.8230521427514125,-0.14330224930947372
118,0.2000660033164809,1.0042083397213188
119,1.2845711718455055,1.132098988971621
120,-2.1328915079484214,0.2864423810695145
121,0.40747179323442106,1.2503985231278456
122,-0.6369096994256265,-0.33696274833490325
123,-0.5642713617474638,-0.01879720348242748
124,-1.2600877670793231,-0.9322855843832829
125,2.199574854924882,0.08122240480597244
126,-0.13728758786863302,-2.257145115041728
127,-0.6021394415700607,0.6357721905184218
128,1.2947585368780126,-1.3370701116740957
129,2.99063371528746,0.8119416196377286
130,-0.916938762110582,0.06185692259443757
131,1.325969060609857,-0.011017436642049367
132,0.5380606146219145,-0.31328804259264736
133,-1.6796015735505054,1.1248404405934287
134,-0.40839168943320314,-0.7200002105531328
135,-1.0863085844309586,0.11552517094779786
136,0.07495192676044359,0.864332636183942
137,-0.11330718256679476,-1.6929738050578231
138,-0.8027672251974204,0.5637046516731792
139,-0.8263885892718746,0.9416880045142723
140,-0.9601487880309848,-0.019911197645533965
141,0.5930287522354105,0.7114038727013259
142,-0.11850783525574525,-2.040030218249915
143,0.7110853254955155,0.6023292042102462
144,-0.07708943586824343,-1.0486712292462397
145,0.8135813725319919,1.1559688610532821
146,-0.14092479600061547,-0.7757245892120891
147,-0.07461624914678852,0.7670438468222301
148,1.1782087553444585,-0.4658035748039554
149,0.03266299225194707,2.2283277254487164
150,-1.7930596056384214,-1.2935088988665568
151,-0.3243425528684492,0.1937406780322333
152,-1.782839641155456,1.0255117388585653
153,-0.7581198327409054,-0.008896401021929935
154,0.20227353179532806,-0.11957592853562263
155,0.374210822256643,-0.9033579996421828
156,-0.22864163187978553,0.7286971786698158
157,1.0127003985214929,-0.9446203974522737
158,0.3960098725861846,-0.15121195684467034
159,-0.2886422824393922,-0.3907202701894173
160,1.5174487289032752,0.6686630947728402
161,-1.1046902371676985,-0.5623632881686298
162,-0.5450459437451237,-0.029232720970397915
163,-0.36353190169120525,-0.6816908306727726
164,1.6635235969006608,-0.24683661679772942
165,0.9946080429136044,2.1842388619089603
166,1.973928504943128,-0.6960573562783697
167,0.6744611612706197,1.2045955476425176
168,-0.07932425644476798,-1.2094291818401204
169,-0.5036219578842905,-0.585184210404759
